0.708000	0.708000	
1.929000	1.929000	
3.147000	3.147000	
4.319000	4.319000	
4.890082	4.890082	
5.600000	5.600000	
6.171989	6.171989	
6.777000	6.777000	
7.875000	7.875000	
8.478000	8.478000	
9.076000	9.076000	
9.692000	9.692000	
10.324130	10.324130	
10.786573	10.786573	
11.098616	11.098616	
11.348000	11.348000	
11.687562	11.687562	
11.995388	11.995388	
12.279000	12.279000	
12.827000	12.827000	
13.157000	13.157000	
13.426000	13.426000	
13.718000	13.718000	
14.077000	14.077000	
14.599000	14.599000	
15.287000	15.287000	
15.583885	15.583885	
15.847000	15.847000	
16.108000	16.108000	
16.438000	16.438000	
16.737882	16.737882	
17.037000	17.037000	
17.590000	17.590000	
17.907000	17.907000	
18.178000	18.178000	
18.497000	18.497000	
18.830000	18.830000	
19.407000	19.407000	
20.157000	20.157000	
21.418000	21.418000	
22.529000	22.529000	
23.638000	23.638000	
25.064000	25.064000	
26.060000	26.060000	
27.189922	27.189922	
28.275045	28.275045	
29.428000	29.428000	
30.058000	30.058000	
30.666000	30.666000	
31.208000	31.208000	
31.868000	31.868000	
33.008000	33.008000	
34.168000	34.168000	
34.757000	34.757000	
35.387000	35.387000	
35.916000	35.916000	
36.573706	36.573706	
37.685535	37.685535	
38.877000	38.877000	
39.252000	39.252000	
39.807000	39.807000	
40.410993	40.410993	
40.949000	40.949000	
41.512983	41.512983	
42.127000	42.127000	
42.667000	42.667000	
43.242000	43.242000	
43.816000	43.816000	
44.124588	44.124588	
44.408000	44.408000	
44.723373	44.723373	
