0.122000	0.435000	69
0.444773	0.702689	62
0.730323	0.955341	65
0.996134	1.181675	69
1.232995	1.442223	74
1.431696	1.644871	76
1.677768	1.884364	77
1.908487	2.152487	76
2.140487	2.245487	79
2.256487	2.360487	77
2.371487	2.476487	76
2.487487	2.603487	74
2.617546	2.826546	73
2.876550	3.055487	69
3.124631	3.222631	64
3.372643	3.684511	61
3.629243	3.827809	64
3.855577	4.013485	69
4.071385	4.271401	76
4.320232	4.541232	77
4.551232	4.737232	79
4.783232	5.039232	77
5.015232	5.143232	81
5.131232	5.212232	79
5.246232	5.351232	77
5.362232	5.467232	76
5.478232	5.733232	74
5.710232	5.919232	69
5.941232	6.126232	65
6.173232	6.405232	62
6.405232	6.510232	77
6.521232	6.614232	76
6.636232	6.752232	74
6.752232	6.879232	77
6.868232	6.973232	82
6.984232	7.100232	81
7.100232	7.205232	79
7.216232	7.320232	77
7.331232	7.383232	76
7.447232	7.499232	74
7.563232	7.656232	72
7.679232	7.807232	74
7.795232	7.900232	76
7.911232	8.027232	74
8.026232	8.119232	72
8.136968	8.249357	76
8.258232	8.351232	81
8.374232	8.478232	79
8.490232	8.583232	77
8.606232	8.722232	76
8.722232	8.804232	74
8.823088	8.912569	72
8.923096	9.029683	70
9.041526	9.136271	72
9.148114	9.253386	74
9.261236	9.357342	72
9.361289	9.470509	70
9.477088	9.567885	74
9.567885	9.688948	79
9.688948	9.796851	77
9.800592	9.898175	76
9.906071	10.016606	74
10.027133	10.119246	73
10.125825	10.238993	71
10.238993	10.340317	69
10.371067	10.445588	71
10.465327	10.580067	73
10.603067	10.677186	71
10.687713	10.765067	69
10.783774	10.880067	73
10.914537	11.004844	76
11.016687	11.104853	74
11.118012	11.194334	73
11.208808	11.304869	71
11.316712	11.425931	69
11.437774	11.539099	67
11.549626	11.683847	65
11.685163	12.202310	69
11.775960	12.199679	67
11.898338	12.073537	65
12.073537	12.131537	64
12.145727	12.203727	62
12.211522	12.412854	57
12.490492	12.691824	74
12.726037	12.958951	73
12.999537	13.312927	62
