0.128000	0.395000	69
0.488000	0.778000	62
0.778000	1.103000	65
1.057000	1.359000	69
1.324000	1.626000	74
1.649000	1.875670	76
1.890349	2.128477	77
2.195000	2.485000	76
2.496000	2.613000	79
2.613000	2.729000	77
2.740000	2.856000	76
2.868000	2.996000	74
3.031000	3.263000	73
3.309000	3.541000	69
3.576000	3.818211	64
3.826366	4.128000	61
4.133000	4.406000	64
4.435000	4.714000	69
4.714000	5.004000	76
4.981000	5.109000	77
5.259000	5.449228	79
5.511207	5.836207	77
5.829000	5.933000	81
5.956000	6.072000	79
6.084000	6.177000	77
6.200000	6.333239	76
6.343025	6.552025	74
6.630000	6.873000	69
6.897000	7.199000	65
7.199000	7.507572	62
7.524332	7.652332	77
7.659058	7.775058	76
7.797893	7.879444	74
7.907171	8.073535	77
8.088214	8.279332	82
8.287198	8.418332	81
8.430332	8.511332	79
8.534332	8.650332	77
8.673332	8.766332	76
8.824332	8.882332	74
8.982728	9.092920	72
9.138332	9.242332	74
9.242332	9.358332	76
9.382332	9.475332	74
9.521332	9.614332	72
9.625332	9.742332	76
9.788332	9.939332	81
9.974332	10.078332	79
10.125332	10.194332	77
10.229332	10.345332	76
10.380332	10.461332	74
10.473332	10.589332	72
10.636332	10.752332	70
10.763332	10.868332	72
10.903332	11.007332	74
11.030332	11.123332	72
11.135332	11.251332	70
11.274332	11.390332	74
11.437332	11.576332	79
11.576332	11.692332	77
11.738332	11.831332	76
11.855332	11.971332	74
11.994332	12.087332	73
12.122332	12.238332	71
12.273332	12.423332	69
12.458332	12.540332	71
12.586332	12.667332	73
12.667332	12.772332	71
12.795332	12.911332	69
12.911332	13.050332	73
13.074332	13.236332	76
13.248332	13.364332	74
13.375332	13.480332	73
13.492332	13.608332	71
13.631332	13.735332	69
13.747332	13.863332	67
13.898332	14.060332	65
14.072332	14.200332	69
14.211332	14.339332	67
14.327332	14.444332	65
14.444332	14.525332	64
14.536332	14.677523	62
14.705780	14.983780	57
14.983780	15.238593	74
15.289154	15.539780	73
15.595785	16.091615	62
