0.108000	0.271000	69
0.488723	0.798723	62
0.739723	0.948723	65
0.974723	1.183723	69
1.216630	1.472630	74
1.497630	1.692478	76
1.720641	1.932536	77
1.948630	2.136385	76
2.148394	2.278542	79
2.286589	2.415335	77
2.427405	2.550787	76
2.558834	2.668834	74
2.711720	2.949318	73
2.925318	3.111318	69
3.134318	3.378318	64
3.425388	3.762388	61
3.680388	3.936388	64
3.936388	4.180388	69
4.168388	4.365388	76
4.389388	4.632388	77
4.656388	4.876388	79
4.865388	5.201388	77
5.166388	5.259388	81
5.271388	5.375388	79
5.375388	5.492388	77
5.492388	5.596388	76
5.596388	5.840388	74
5.851388	6.037388	69
6.072388	6.327388	65
6.327388	6.560388	62
6.560388	6.699388	77
6.699388	6.803388	76
6.803388	6.920388	74
6.920388	7.032770	77
7.055569	7.169563	82
7.187388	7.303388	81
7.303388	7.430388	79
7.430388	7.535388	77
7.535388	7.639388	76
7.639388	7.755388	74
7.755388	7.860388	72
7.860388	7.976388	74
7.988388	8.081388	76
8.092388	8.197388	74
8.197388	8.290388	72
8.290388	8.417388	76
8.417388	8.545388	81
8.557388	8.661388	79
8.673388	8.777388	77
8.777388	8.916388	76
8.905388	8.998388	74
9.009388	9.123557	72
9.123557	9.218388	70
9.230388	9.334388	72
9.346388	9.451388	74
9.451388	9.555388	72
9.555388	9.671388	70
9.683388	9.776388	74
9.787388	9.915388	79
9.915388	10.043388	77
10.043388	10.136388	76
10.147388	10.252388	74
10.263388	10.356388	73
10.368388	10.461388	71
10.472388	10.565388	69
10.577388	10.693388	71
10.693388	10.797388	73
10.809388	10.913388	71
10.913388	11.006388	69
11.006388	11.134388	73
11.134388	11.227388	76
11.238388	11.343388	74
11.342388	11.446388	73
11.447388	11.552388	71
11.551388	11.667388	69
11.679388	11.783388	67
11.795388	11.899388	65
11.899388	11.992388	69
12.004388	12.097388	67
12.097388	12.189388	65
12.213388	12.282388	64
12.294388	12.433388	62
12.468388	12.700388	57
12.735388	13.002388	74
13.014388	13.362388	73
13.409388	13.808047	62
