1.296134	1.296134	
2.266922	2.266922	
2.686723	2.686723	
3.117018	3.117018	
3.409129	3.409129	
3.839425	3.839425	
4.068566	4.068566	
4.287212	4.287212	
4.521601	4.521601	
4.980757	4.980757	
5.905193	5.905193	
6.354729	6.354729	
6.818259	6.818259	
7.092878	7.092878	
7.527547	7.527547	
7.965713	7.965713	
8.210597	8.210597	
8.702988	8.702988	
9.601186	9.601186	
10.064716	10.064716	
10.269368	10.269368	
10.498509	10.498509	
10.725901	10.725901	
11.215669	11.215669	
11.467549	11.467549	
11.684446	11.684446	
11.932828	11.932828	
12.394608	12.394608	
13.349654	13.349654	
13.773828	13.773828	
14.236483	14.236483	
14.469122	14.469122	
14.661531	14.661531	
15.153922	15.153922	
15.362947	15.362947	
15.600834	15.600834	
16.060865	16.060865	
17.029905	17.029905	
17.460200	17.460200	
17.895743	17.895743	
18.147623	18.147623	
18.595411	18.595411	
19.030954	19.030954	
19.286332	19.286332	
19.746363	19.746363	
20.682169	20.682169	
21.157068	21.157068	
21.619723	21.619723	
21.866356	21.866356	
22.312394	22.312394	
22.742689	22.742689	
22.966583	22.966583	
23.437109	23.437109	
24.325687	24.325687	
24.826823	24.826823	
25.263241	25.263241	
25.474890	25.474890	
25.739015	25.739015	
25.961159	25.961159	
26.429936	26.429936	
26.680067	26.680067	
27.134851	27.134851	
28.088148	28.088148	
28.525440	28.525440	
29.009960	29.009960	
29.246098	29.246098	
29.504100	29.504100	
29.732367	29.732367	
30.017481	30.017481	
