1.378135	1.378135	
2.065890	2.065890	
2.686707	2.686707	
2.845521	2.845521	
3.003022	3.003022	
3.126398	3.126398	
3.304899	3.304899	
3.444025	3.444025	
3.596276	3.596276	
3.735402	3.735402	
3.924403	3.924403	
4.551783	4.551783	
5.152912	5.152912	
5.289413	5.289413	
5.465290	5.465290	
5.591290	5.591290	
5.748792	5.748792	
5.898418	5.898418	
6.050669	6.050669	
6.189795	6.189795	
6.357796	6.357796	
6.982956	6.982956	
7.575805	7.575805	
7.712306	7.712306	
7.869807	7.869807	
8.006308	8.006308	
8.158559	8.158559	
8.318685	8.318685	
8.457811	8.457811	
8.610062	8.610062	
8.759688	8.759688	
9.376568	9.376568	
9.947509	9.947509	
10.106323	10.106323	
10.240199	10.240199	
10.406888	10.406888	
10.555201	10.555201	
10.675952	10.675952	
10.834766	10.834766	 
10.971267	10.971267	
11.128768	11.128768	
11.723335	11.723335	
12.303464	12.303464	
12.445215	12.445215	
12.597466	12.597466	
12.744467	12.744467	
12.886218	12.886218	
13.033219	13.033219	
13.190720	13.190720	
13.340346	13.340346	
13.491285	13.491285	
14.104227	14.104227	
14.676481	14.676481	 
14.815607	14.815607	
14.963921	14.963921	
15.109609	15.109609	
15.263173	15.263173	
15.398361	15.398361	
15.549300	15.549300	
15.692363	15.692363	 
15.843302	15.843302	
