1.496000	1.496000	
2.443000	2.443000	
3.078000	3.078000	
3.438000	3.438000	
3.591571	3.591571	
3.908000	3.908000	
4.257000	4.257000	
4.417000	4.417000	
4.604310	4.604310	
5.377000	5.377000	
5.942698	5.942698	
6.036000	6.036000	
6.192445	6.192445	
6.527000	6.527000	
6.667000	6.667000	
7.025000	7.025000	
7.767000	7.767000	
8.627000	8.627000	
8.974883	8.974883	
9.124000	9.124000	
9.265000	9.265000	
9.607000	9.607000	
9.784960	9.784960	
10.120000	10.120000	
10.460557	10.460557	
10.600000	10.600000	
10.768000	10.768000	
11.091329	11.091329	
11.648000	11.648000	
11.998000	11.998000	
12.148000	12.148000	
12.330000	12.330000	
12.678000	12.678000	
12.839000	12.839000	
13.367000	13.367000	
13.934602	13.934602	
14.892000	14.892000	
15.585000	15.585000	
15.922000	15.922000	
16.095874	16.095874	
16.428000	16.428000	
16.758000	16.758000	
16.899548	16.899548	
17.126881	17.126881	
17.877000	17.877000	
18.426847	18.426847	
18.557000	18.557000	
18.717000	18.717000	
19.058000	19.058000	
19.190000	19.190000	
19.528000	19.528000	
20.354381	20.354381	
21.187000	21.187000	
21.513463	21.513463	
21.651000	21.651000	
21.834000	21.834000	
22.177000	22.177000	
22.357000	22.357000	
22.668000	22.668000	
23.017000	23.017000	
23.118000	23.118000	
23.307000	23.307000	
23.617000	23.617000	
24.193000	24.193000	
24.532841	24.532841	
24.692935	24.692935	
24.897856	24.897856	
25.238000	25.238000	
25.410157	25.410157	
25.907000	25.907000	
26.489192	26.489192	
27.420941	27.420941	
28.205000	28.205000	
29.058000	29.058000	
29.848000	29.848000	
30.731000	30.731000	
31.485000	31.485000	
31.898000	31.898000	
32.018847	32.018847	
32.169336	32.169336	
32.398000	32.398000	
33.138000	33.138000	
34.208000	34.208000	
34.938000	34.938000	
35.768000	35.768000	
36.516000	36.516000	
37.061816	37.061816	
37.407000	37.407000	
37.599732	37.599732	
37.808000	37.808000	
37.967000	37.967000	
38.367000	38.367000	
38.704382	38.704382	
39.090000	39.090000	
39.258000	39.258000	
39.667000	39.667000	
40.010751	40.010751	
40.183653	40.183653	
40.377000	40.377000	
40.758000	40.758000	
41.185843	41.185843	
41.320322	41.320322	
41.488000	41.488000	
41.858239	41.858239	
42.047000	42.047000	
42.418000	42.418000	
43.167000	43.167000	
44.138000	44.138000	
44.937000	44.937000	
45.836000	45.836000	
46.617000	46.617000	
47.557000	47.557000	
48.301000	48.301000	
48.734000	48.734000	
48.848000	48.848000	
49.041000	49.041000	
49.218000	49.218000	
49.977000	49.977000	
51.020000	51.020000	
51.739255	51.739255	
52.598000	52.598000	
53.346000	53.346000	
53.916537	53.916537	
54.288000	54.288000	
54.667000	54.667000	
54.868000	54.868000	
55.289000	55.289000	
55.703188	55.703188	
56.028000	56.028000	
56.263518	56.263518	
56.678000	56.678000	
57.035172	57.035172	
57.217000	57.217000	
57.387000	57.387000	
57.737000	57.737000	
58.137000	58.137000	
58.277504	58.277504	
58.497000	58.497000	
58.857045	58.857045	
59.040000	59.040000	
59.407000	59.407000	
60.158000	60.158000	
