0.985000	0.985000	
1.657403	1.657403	
2.657000	2.657000	
3.663000	3.663000	
4.497000	4.497000	
4.942000	4.942000	
5.443835	5.443835	
6.320968	6.320968	
7.297000	7.297000	
8.277000	8.277000	
8.767000	8.767000	
9.197000	9.197000	
9.969782	9.969782	
10.933759	10.933759	
11.855000	11.855000	
12.778000	12.778000	
13.246000	13.246000	
13.690000	13.690000	
14.663000	14.663000	
15.447000	15.447000	
15.958000	15.958000	
16.418000	16.418000	
16.897000	16.897000	
17.344000	17.344000	
17.748000	17.748000	
18.178000	18.178000	
18.579000	18.579000	
18.978000	18.978000	
19.367000	19.367000	
19.782000	19.782000	
20.238000	20.238000	
20.665000	20.665000	
21.077000	21.077000	
21.488000	21.488000	
21.908000	21.908000	
22.326000	22.326000	
22.707000	22.707000	
23.136000	23.136000	
23.587044	23.587044	
23.958000	23.958000	
24.337000	24.337000	
24.774000	24.774000	
25.212000	25.212000	
25.619213	25.619213	
26.510000	26.510000	
26.966000	26.966000	
27.337000	27.337000	
27.767000	27.767000	
28.207000	28.207000	
29.087000	29.087000	
30.167000	30.167000	
31.246000	31.246000	
32.078000	32.078000	
33.638000	33.638000	
35.432674	35.432674	
37.178000	37.178000	
37.730000	37.730000	
38.109000	38.109000	
38.428819	38.428819	
38.859000	38.859000	
39.240000	39.240000	
39.718000	39.718000	
40.137000	40.137000	
40.599938	40.599938	
41.110000	41.110000	
41.589969	41.589969	
41.988000	41.988000	
42.536577	42.536577	
44.178000	44.178000	
44.668000	44.668000	
45.055076	45.055076	
45.481000	45.481000	
45.806000	45.806000	
46.207000	46.207000	
46.609598	46.609598	
46.908000	46.908000	
47.332000	47.332000	
47.660420	47.660420	
47.990430	47.990430	
48.357000	48.357000	
49.029000	49.029000	
50.139000	50.139000	
51.993975	51.993975	
53.800346	53.800346	
